frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
32.7323500000,-0.108672,0.104719,-0.104985,0.135849
32.7466700000,-0.102438,0.106622,-0.083700,0.140733
32.7608800000,-0.090627,0.107192,-0.072784,0.139358
32.7757100000,-0.076440,0.104037,-0.062133,0.137329
32.7904900000,-0.072312,0.104185,-0.053079,0.136235
32.8040500000,-0.063963,0.107732,-0.045154,0.135278
32.8183200000,-0.059365,0.113297,-0.042859,0.134579
32.8322300000,-0.053565,0.117085,-0.023919,0.132202
32.8466200000,-0.041551,0.116438,-0.019845,0.131217
32.8609500000,-0.035273,0.117521,-0.017776,0.130096
32.8763500000,-0.025639,0.120482,-0.002828,0.128391
32.8896900000,-0.007913,0.119959,0.030194,0.112229
32.9037100000,0.003497,0.121704,0.032310,0.112867
32.9187200000,0.006050,0.122705,0.036845,0.113506
32.9323200000,0.006868,0.123991,0.043685,0.116808
32.9480100000,0.006715,0.124274,0.048942,0.119036
32.9608300000,0.006347,0.124728,0.060383,0.122415
32.9755700000,0.036972,0.130756,0.070707,0.124557
32.9905200000,0.047443,0.130935,0.075629,0.125616
33.0038000000,0.057388,0.133474,0.085386,0.127526
33.0179300000,0.069644,0.132481,0.096567,0.131596
33.0322800000,0.070364,0.132575,0.098929,0.132108
33.0465800000,0.071539,0.133186,0.107041,0.134279
33.0611500000,0.100480,0.129120,0.120870,0.137714
33.0774400000,0.113872,0.135159,0.127284,0.139908
33.0896000000,0.113872,0.135159,0.127284,0.139908
33.1038100000,0.123272,0.141300,0.131758,0.141600
33.1180700000,0.126740,0.143693,0.141883,0.145313
33.1323800000,0.139445,0.146046,0.144609,0.145440
33.1465600000,0.145981,0.150102,0.155210,0.146672
33.1609200000,0.151710,0.152738,0.162975,0.151937
33.1767300000,0.167626,0.156745,0.168743,0.151968
33.1912900000,0.171021,0.157817,0.172263,0.150135
33.2040400000,0.176995,0.157434,0.179351,0.152755
33.2181700000,0.183911,0.156571,0.184253,0.154806
33.2323300000,0.190472,0.158185,0.190919,0.157346
33.2466400000,0.195385,0.158938,0.195991,0.158382
33.2609900000,0.200261,0.158597,0.201410,0.159159
33.2765300000,0.216152,0.156414,0.204257,0.159642
33.2895900000,0.217363,0.156498,0.210508,0.160191
33.3037100000,0.222094,0.158777,0.216767,0.161966
33.3182000000,0.232286,0.161814,0.226971,0.163035
33.3324100000,0.239575,0.165414,0.239518,0.168655
33.3483600000,0.241737,0.163871,0.239415,0.168772
33.3609400000,0.243653,0.163575,0.239720,0.169568
33.3764300000,0.251412,0.165518,0.245891,0.170574
33.3898500000,0.260226,0.168485,0.252550,0.171501
33.4038900000,0.266814,0.167909,0.254631,0.171960
33.4180300000,0.268109,0.168823,0.257289,0.171999
33.4322600000,0.270820,0.169812,0.263997,0.172088
33.4466400000,0.275006,0.170851,0.267320,0.171986
33.4613000000,0.287547,0.173466,0.273368,0.171890
33.4767500000,0.299310,0.176043,0.280828,0.172454
33.4913100000,0.301432,0.176201,0.285557,0.173488
33.5036100000,0.302613,0.176351,0.286410,0.173312
33.5181900000,0.304345,0.176399,0.287704,0.173649
33.5324500000,0.309316,0.171542,0.289828,0.174030
33.5467900000,0.311047,0.170561,0.292204,0.174250
33.5608300000,0.313607,0.170452,0.295999,0.177230
33.5760200000,0.316814,0.170769,0.297071,0.177380
33.5919600000,0.320829,0.171723,0.299029,0.177996
33.6065600000,0.326597,0.172236,0.302169,0.179164
33.6224600000,0.328588,0.172175,0.302776,0.179518
33.6341700000,0.332584,0.173434,0.304007,0.179786
33.6466500000,0.334004,0.174419,0.305376,0.180103
33.6610300000,0.337586,0.174996,0.306850,0.180514
33.6755900000,0.338442,0.175319,0.307137,0.180489
33.6895500000,0.342641,0.176325,0.307409,0.180447
33.7038500000,0.344609,0.176177,0.307641,0.180457
33.7180100000,0.347140,0.176447,0.307446,0.180436
33.7328600000,0.348045,0.177132,0.307504,0.180312
33.7473100000,0.348715,0.177245,0.307473,0.180267
33.7609100000,0.348855,0.177329,0.307476,0.179970
33.7758700000,0.348579,0.177461,0.307120,0.178813
33.7895700000,0.348323,0.177603,0.306096,0.168638
33.8044100000,0.346905,0.177604,0.302764,0.164192
33.8180000000,0.338023,0.175478,0.295844,0.161472
33.8322800000,0.334607,0.173770,0.287537,0.160178
33.8466200000,0.325627,0.174513,0.284847,0.172182
33.8612700000,0.314702,0.174825,0.282536,0.176998
33.8769300000,0.305040,0.175434,0.280979,0.178133
33.8897400000,0.302156,0.175708,0.280062,0.178500
33.9038400000,0.290074,0.169028,0.276105,0.179160
33.9180500000,0.285425,0.167263,0.269515,0.179338
33.9324800000,0.282956,0.166658,0.264676,0.179131
33.9464800000,0.277196,0.165336,0.240301,0.135039
33.9608700000,0.271600,0.162391,0.240075,0.134912
33.9754000000,0.269008,0.161622,0.259458,0.153434
33.9897300000,0.262921,0.159671,0.255741,0.154412
34.0038500000,0.252130,0.154614,0.252232,0.153611
34.0181700000,0.248120,0.153078,0.247005,0.152976
34.0327700000,0.245528,0.153221,0.230043,0.151392
34.0486100000,0.234744,0.152173,0.220994,0.150411
34.0612800000,0.225820,0.149338,0.217348,0.150034
34.0758900000,0.218237,0.143689,0.209699,0.147873
34.0893200000,0.212219,0.143055,0.207328,0.148315
34.1036800000,0.207843,0.144529,0.202729,0.147256
34.1179700000,0.200815,0.146075,0.198944,0.146952
34.1329500000,0.191013,0.144167,0.186771,0.144596
34.1479300000,0.185115,0.141733,0.182197,0.142696
34.1607900000,0.176571,0.140710,0.180208,0.141568
34.1755900000,0.170465,0.142699,0.166748,0.142438
34.1896700000,0.161389,0.142365,0.164994,0.141640
34.2042700000,0.157015,0.141652,0.161668,0.140311
34.2179500000,0.143613,0.139639,0.146713,0.139168
34.2322900000,0.140434,0.139683,0.141598,0.138697
34.2467900000,0.136944,0.138909,0.138988,0.137941
34.2624200000,0.124383,0.133464,0.128309,0.131688
34.2762700000,0.095885,0.144695,0.124104,0.128907
34.2894800000,0.096506,0.144245,0.122710,0.128302
34.3039000000,0.091623,0.141965,0.112173,0.123860
34.3179800000,0.080750,0.133305,0.103768,0.120803
34.3324100000,0.073091,0.128913,0.096661,0.121791
34.3465200000,0.061910,0.123464,0.084729,0.120696
34.3607400000,0.057767,0.122743,0.081224,0.119741
34.3757400000,0.051173,0.121435,0.076398,0.117164
34.3894800000,0.033471,0.119622,0.065194,0.115366
34.4038700000,0.026811,0.117701,0.030659,0.124855
34.4185800000,0.024081,0.118000,0.026102,0.126542
34.4323300000,0.015210,0.118179,0.024132,0.126646
34.4468800000,0.005523,0.117907,0.017871,0.125207
34.4612000000,-0.014352,0.113232,0.006801,0.121010
34.4755400000,-0.024167,0.110535,-0.001407,0.119701
34.4893600000,-0.029563,0.110141,-0.014010,0.117030
34.5037000000,-0.032004,0.109735,-0.020737,0.115081
34.5183400000,-0.043809,0.110594,-0.030967,0.113640
34.5333300000,-0.052740,0.109726,-0.037118,0.113019
34.5477500000,-0.056811,0.107599,-0.039085,0.113298
34.5608200000,-0.061407,0.105684,-0.048800,0.114156
34.5756700000,-0.077059,0.099732,-0.063280,0.105012
34.5894600000,-0.092176,0.099328,-0.077302,0.103645
34.6038800000,-0.095957,0.100130,-0.090024,0.099188
34.6179100000,-0.101753,0.099016,-0.098380,0.099668
34.6322500000,-0.111566,0.097713,-0.101975,0.100783
34.6465700000,-0.120731,0.097904,-0.114079,0.098644
34.6611500000,-0.129042,0.099541,-0.126322,0.097907
34.6768900000,-0.133164,0.101639,-0.130758,0.097477
34.6947000000,-0.145212,0.102400,-0.140963,0.099054
34.7047400000,-0.153473,0.096319,-0.146773,0.098694
34.7180100000,-0.159498,0.093991,-0.156001,0.098381
34.7324400000,-0.164692,0.093616,-0.165134,0.097252
34.7465300000,-0.173402,0.092668,-0.187317,0.109040
34.7608300000,-0.181210,0.092972,-0.196486,0.097167
34.7757900000,-0.189765,0.089296,-0.197614,0.095208
34.7893800000,-0.193250,0.089623,-0.199696,0.093227
34.8038400000,-0.198219,0.089640,-0.200347,0.093003
34.8182100000,-0.201291,0.089142,-0.202431,0.092600
34.8324500000,-0.207440,0.087071,-0.219621,0.101464
34.8465800000,-0.221020,0.083894,-0.235821,0.111979
34.8611400000,-0.223608,0.083903,-0.237623,0.106150
34.8759200000,-0.237302,0.091165,-0.238962,0.102099
34.8893400000,-0.246379,0.097195,-0.240904,0.099916
34.9037200000,-0.250575,0.096157,-0.240855,0.099978
34.9179700000,-0.255419,0.094757,-0.257551,0.107250
34.9329400000,-0.256674,0.094504,-0.256215,0.095845
34.9466200000,-0.256674,0.094504,-0.256215,0.095845
34.9609400000,-0.267837,0.092659,-0.258152,0.092378
34.9760200000,-0.276628,0.090044,-0.273865,0.101058
34.9896000000,-0.320547,0.075148,-0.278518,0.093711
35.0042900000,-0.321296,0.074541,-0.297815,0.104936
35.0180300000,-0.327426,0.072015,-0.299179,0.092626
35.0322800000,-0.327490,0.069269,-0.305770,0.080187
35.0464600000,-0.327656,0.067060,-0.306799,0.079412
35.0616800000,-0.329596,0.066296,-0.319474,0.080374
35.0766400000,-0.331165,0.047533,-0.320911,0.077624
35.0902500000,-0.331554,0.047046,-0.339102,0.087255
35.1038700000,-0.342194,0.055602,-0.345058,0.090192
35.1180500000,-0.342652,0.055498,-0.349343,0.091460
35.1322900000,-0.340790,0.041182,-0.354339,0.092957
35.1465000000,-0.341597,0.040444,-0.358760,0.093804
35.1607300000,-0.341699,0.040469,-0.361869,0.093758
35.1758300000,-0.348799,0.044313,-0.371674,0.094803
35.1902000000,-0.371855,0.043137,-0.377311,0.094796
35.2043100000,-0.376053,0.046527,-0.381771,0.094592
35.2181700000,-0.377995,0.048403,-0.383753,0.094512
35.2322200000,-0.381276,0.049604,-0.387169,0.094360
35.2464900000,-0.384240,0.048136,-0.389945,0.094575
35.2612200000,-0.392090,0.039937,-0.392385,0.095176
35.2763600000,-0.394690,0.037848,-0.393446,0.095456
35.2893200000,-0.398595,0.034068,-0.395565,0.095880
35.3037000000,-0.399526,0.033598,-0.396231,0.096008
35.3181300000,-0.401387,0.032962,-0.397207,0.096297
35.3329700000,-0.403173,0.032830,-0.398128,0.096670
35.3466900000,-0.403910,0.032659,-0.398454,0.096813
35.3611800000,-0.404517,0.032643,-0.398974,0.097109
35.3762200000,-0.404763,0.032780,-0.399299,0.097359
35.3895000000,-0.404024,0.033073,-0.399498,0.097560
35.4039500000,-0.384696,0.035616,-0.397351,0.098439
35.4179200000,-0.376294,0.041347,-0.389699,0.100399
35.4322400000,-0.361524,0.047313,-0.387558,0.100476
35.4464800000,-0.355034,0.047109,-0.382627,0.100797
35.4608000000,-0.354821,0.047867,-0.345778,0.087003
35.4765200000,-0.354023,0.052201,-0.346514,0.097558
35.4894200000,-0.352805,0.055284,-0.346659,0.099877
