frameTime,leftEye x,leftEye y,rightEye x, rightEye y 
27.5901700000,0.215062,0.094091,0.169770,0.032505
27.6042700000,0.202171,0.090869,0.165981,0.030619
27.6188800000,0.180452,0.092886,0.159439,0.031114
27.6328500000,0.180158,0.092490,0.156465,0.030732
27.6472100000,0.167365,0.088760,0.127273,0.029755
27.6614800000,0.116284,0.077844,0.091163,0.034784
27.6759100000,0.112197,0.078376,0.092479,0.035445
27.6900900000,0.107736,0.078487,0.087534,0.030175
27.7048500000,0.101077,0.077275,0.080734,0.024208
27.7190500000,0.055183,0.086988,0.079957,0.024017
27.7328800000,0.027935,0.089894,0.060072,0.029374
27.7471800000,0.011873,0.080642,0.058946,0.029648
27.7613600000,0.005576,0.075264,0.057110,0.030457
27.7757600000,-0.000043,0.066901,0.001976,0.038872
27.7899900000,-0.021356,0.060918,-0.019025,0.043375
27.8044700000,-0.025521,0.061549,-0.022560,0.051758
27.8199800000,-0.034647,0.056022,-0.026380,0.056634
27.8330200000,-0.044238,0.053751,-0.031550,0.054584
27.8485900000,-0.062781,0.050841,-0.042046,0.056657
27.8622300000,-0.071865,0.051493,-0.049218,0.058829
27.8757800000,-0.071111,0.125336,-0.052374,0.059531
27.8904200000,-0.071115,0.125504,-0.055563,0.060060
27.9042800000,-0.082903,0.144769,-0.061408,0.062120
27.9191300000,-0.089521,0.149899,-0.075201,0.062208
27.9329900000,-0.093919,0.154692,-0.076082,0.062391
27.9471700000,-0.108987,0.128708,-0.081248,0.063033
27.9645500000,-0.114320,0.121619,-0.088316,0.063670
27.9761300000,-0.126303,0.116075,-0.135456,0.019646
27.9901200000,-0.139173,0.159058,-0.137153,0.028363
28.0044400000,-0.142396,0.162658,-0.143510,0.025819
28.0191300000,-0.151878,0.165620,-0.160518,0.018297
28.0328000000,-0.155896,0.166277,-0.160298,0.018288
28.0473900000,-0.161499,0.166751,-0.160265,0.018415
28.0615400000,-0.168540,0.166957,-0.161949,0.019943
28.0758700000,-0.171312,0.166494,-0.162425,0.020315
28.0901400000,-0.183751,0.167301,-0.178133,0.026847
28.1044400000,-0.193999,0.170305,-0.203338,0.032703
28.1194200000,-0.207057,0.166050,-0.208091,0.033500
28.1350400000,-0.215997,0.165357,-0.211119,0.034646
28.1473700000,-0.224576,0.164199,-0.226524,0.036927
28.1614500000,-0.229889,0.165212,-0.228837,0.037652
28.1757300000,-0.240381,0.166777,-0.241630,0.049528
28.1903700000,-0.248766,0.166449,-0.241221,0.049045
28.2045100000,-0.248766,0.166449,-0.241221,0.049045
28.2198500000,-0.221912,0.097700,-0.237140,0.038912
28.2330000000,-0.223762,0.093825,-0.267173,0.068363
28.2499300000,-0.231513,0.091056,-0.268463,0.068188
28.2622000000,-0.237037,0.090002,-0.268791,0.066880
28.2756700000,-0.239084,0.087642,-0.271693,0.068192
28.2900200000,-0.241654,0.084140,-0.276336,0.069795
28.3042900000,-0.252002,0.078644,-0.354658,0.063532
28.3190800000,-0.262397,0.076001,-0.351553,0.057022
28.3331400000,-0.267724,0.081023,-0.343248,0.048601
28.3473500000,-0.276942,0.086202,-0.339873,0.042654
28.3622000000,-0.280561,0.087800,-0.362997,0.064180
28.3770100000,-0.282037,0.088399,-0.362974,0.064875
28.3905500000,-0.283456,0.090827,-0.347605,0.039435
28.4044700000,-0.301024,0.092747,-0.353567,0.037393
28.4192300000,-0.322005,0.095684,-0.377869,0.029428
28.4327900000,-0.323862,0.092981,-0.376767,0.031324
28.4473100000,-0.328460,0.086290,-0.375586,0.032050
28.4618800000,-0.329058,0.084692,-0.376190,0.032362
28.4762400000,-0.328660,0.084376,-0.382379,0.031253
28.4910300000,-0.332659,0.083874,-0.394263,0.025850
28.5043700000,-0.349136,0.078455,-0.394970,0.026887
28.5198700000,-0.359156,0.077306,-0.396128,0.028894
28.5334000000,-0.359499,0.076181,-0.403120,0.033294
28.5475400000,-0.360884,0.073609,-0.418725,0.038939
28.5614500000,-0.363383,0.068473,-0.421195,0.038849
28.5756800000,-0.368134,0.060330,-0.423560,0.036701
28.5900200000,-0.381156,0.060609,-0.432725,0.028587
28.6043500000,-0.383700,0.059736,-0.437393,0.032032
28.6203100000,-0.389905,0.058389,-0.439353,0.032008
28.6337300000,-0.396789,0.058205,-0.439674,0.032221
28.6473100000,-0.403348,0.057466,-0.440312,0.031864
28.6626100000,-0.410712,0.056214,-0.454577,0.035353
28.6757000000,-0.417634,0.055133,-0.464884,0.036407
28.6900500000,-0.422260,0.054364,-0.467213,0.036709
28.7042900000,-0.427197,0.053854,-0.470039,0.035463
28.7195100000,-0.429100,0.053576,-0.475656,0.035482
28.7348500000,-0.430602,0.053338,-0.476414,0.035346
28.7479300000,-0.434329,0.052869,-0.477460,0.035754
28.7627600000,-0.442266,0.051048,-0.478613,0.036435
28.7789100000,-0.447437,0.051301,-0.483303,0.038730
28.7908400000,-0.479006,0.070733,-0.486924,0.039404
28.8042300000,-0.479090,0.071235,-0.489606,0.040231
28.8193100000,-0.479662,0.072085,-0.492594,0.040111
28.8328900000,-0.481295,0.073839,-0.493994,0.040304
28.8473300000,-0.484090,0.076875,-0.524186,0.085866
28.8618500000,-0.486102,0.078395,-0.523937,0.086621
28.8760800000,-0.486963,0.078702,-0.523841,0.086828
28.8909700000,-0.487906,0.079022,-0.523636,0.087011
28.9044600000,-0.489517,0.079319,-0.523613,0.087240
28.9229700000,-0.490814,0.079763,-0.523546,0.087421
28.9339400000,-0.491587,0.080202,-0.523530,0.087625
28.9471500000,-0.492081,0.080714,-0.523453,0.087767
28.9618300000,-0.492222,0.081046,-0.523370,0.087883
28.9757700000,-0.492425,0.081434,-0.523188,0.087607
28.9900300000,-0.492509,0.081757,-0.522915,0.087046
29.0055100000,-0.492528,0.081857,-0.522667,0.086535
29.0200500000,-0.492530,0.082142,-0.521727,0.085382
29.0330500000,-0.491865,0.082479,-0.517317,0.084097
29.0484900000,-0.490489,0.082896,-0.512292,0.080911
29.0619600000,-0.484498,0.083660,-0.506014,0.075966
29.0759800000,-0.475077,0.083626,-0.481884,0.024328
29.0900100000,-0.468692,0.084086,-0.481323,0.023907
29.1043200000,-0.461436,0.083529,-0.470164,0.018745
29.1188900000,-0.456375,0.082230,-0.465946,0.021510
29.1335600000,-0.446868,0.084667,-0.460047,0.030395
29.1474100000,-0.382648,0.038939,-0.470342,0.054132
29.1621900000,-0.383859,0.053454,-0.432407,0.015233
29.1772300000,-0.362369,0.037360,-0.248459,-0.387072
29.1911800000,-0.258033,-0.168259,-0.309020,-0.447620
29.2042200000,-0.001248,-0.000082,-0.369093,-0.080351
29.2194200000,-0.001524,-0.000114,-0.001137,-0.000381
29.2327300000,-0.001966,-0.000267,-0.001579,-0.000534
29.2474600000,-0.002513,-0.000510,-0.313699,-0.229827
29.2614800000,-0.003077,-0.000749,-0.343964,0.023165
29.2758600000,-0.003255,-0.000811,-0.417064,0.105605
29.2903300000,-0.296019,0.073947,-0.375046,0.079449
29.3044500000,-0.293932,0.079385,-0.365700,0.077731
29.3205200000,-0.293879,0.079417,-0.362766,0.077417
29.3359500000,-0.292101,0.081304,-0.356376,0.078243
29.3471500000,-0.275414,0.091907,-0.344492,0.074842
29.3615000000,-0.271427,0.092965,-0.292893,0.024671
29.3757500000,-0.263777,0.091163,-0.292102,0.025669
29.3902200000,-0.263841,0.092240,-0.288990,0.025321
29.4058600000,-0.263811,0.091694,-0.285103,0.026030
29.4190100000,-0.264278,0.091809,-0.276444,0.028490
29.4337900000,-0.264067,0.093629,-0.265551,0.039166
29.4484400000,-0.230993,0.098561,-0.312388,0.082786
29.4620500000,-0.223077,0.098971,-0.291513,0.043499
29.4758300000,-0.219937,0.099369,-0.291201,0.042960
29.4901900000,-0.220564,0.108844,-0.285346,0.041954
29.5042600000,-0.217598,0.113250,-0.270129,0.035349
